,neg,pos
{A20C88C4-CCFC-46F5-B454-FAA778DABA55},0.9999999897808676,0.0000000102191324
{8936D8CB-323F-45CE-90A0-5D1C343B6DF5},0.9999999896036497,0.0000000103963504
{04B3A8BE-2667-4A57-9E6A-D1C6D940F04E},0.9999999896313192,0.0000000103686808
{68887AEA-55BA-4FF8-BCD9-7D4082C065D0},0.9999999895439355,0.0000000104560644
{87055875-8D66-4AD0-91A1-4367713FCD41},0.9999999895832165,0.0000000104167836
{8D61FCC9-4D37-41FA-BDFC-E1403B3EA840},0.9999999895688800,0.0000000104311200
{73B68763-DB2F-4E33-A5DC-A4C73F54B143},0.9999999896426480,0.0000000103573520
{5E01D3A1-46B2-4124-A9BD-9BB9D9873757},0.9999999896346882,0.0000000103653119
{73AB77D7-21AE-4C64-9EBD-2E59209AEB62},0.9999999896304803,0.0000000103695197
{80D82D5B-77EF-40F8-B843-2F5F11B927F9},0.9999999895645870,0.0000000104354130
{45FF74BD-1D91-4299-97FE-C9BD5D6A1A61},0.9999999895202492,0.0000000104797508
{F1428ACF-ED4C-47BE-85CA-8C1007487464},0.9999999895721596,0.0000000104278404
{2FD03ABB-63AB-4243-985B-E864886BEFDA},0.9999999896040340,0.0000000103959659
{1C336110-4411-4B6F-8B38-F6060A894922},0.9999999896109413,0.0000000103890587
{E93BDD49-5F57-4285-925D-5B197CA350CA},0.9999999895145488,0.0000000104854512
{ED3E3956-5F89-4F58-BADB-B1560B5D245A},0.9999999895444570,0.0000000104555430
{4A667028-94BB-4E31-AA76-FFD430E552EF},0.9999999895459095,0.0000000104540905
{29803491-FD07-4410-904F-E911454C7DC6},0.9999999895447017,0.0000000104552983
{F1690836-F716-45CA-8D83-5794690BC0C7},0.9999999895481658,0.0000000104518342
{0B89771B-D3CC-4350-877D-F3E14B68FA81},0.9999999895513098,0.0000000104486902
{5FE6C0F4-BD33-45A0-8CE9-130D4590C532},0.9999999896069918,0.0000000103930083
{C283A2E5-F24C-4C87-A7FE-2210B8388ACB},0.9999999895474999,0.0000000104525001
{CECC0B2D-7AEE-48E4-A87A-F404A300FED7},0.9999999895209110,0.0000000104790891
{C17A5C0A-68E1-4F02-A634-9376611A4DA5},0.9999999896121140,0.0000000103878860
{0423197F-2EDD-4C9A-9CDC-7C1A77105A90},0.9999999895882482,0.0000000104117518
{A449D8A7-2ADE-41E4-B312-FE30203A1E71},0.9999999895807453,0.0000000104192546
{3D2BF2F5-8BA9-4EB5-9082-128D3A4D396A},0.9999999895310555,0.0000000104689445
{71928E62-78D3-4790-8F0A-F4F881BD3CD7},0.9999999894936878,0.0000000105063121
{DC1D034E-5780-496E-B647-C6D8BF02DB26},0.9999999895470891,0.0000000104529109
{5CC5B0F3-FE6F-4DE1-B10B-1DB5D99D1E43},0.9999999895169704,0.0000000104830296
{5C185846-E4E2-49E1-8380-22628E160A7B},0.9999999895284423,0.0000000104715578
{FD2D45A7-54B4-49E3-8001-7BC6C3B3B863},0.9999999895125371,0.0000000104874630
{D8315B01-879B-4B98-9538-6EBC34AA8DCB},0.9999999895170243,0.0000000104829758
{D4FBAAFF-C1D9-42DA-91F8-DACC14204CDD},0.9999999895203615,0.0000000104796385
{056659D6-54D6-4976-B8D2-3271C6AF969F},0.9999999895317221,0.0000000104682780
{B0A9D47B-03C4-4E2E-9621-5601DB99E970},0.9999999895118666,0.0000000104881334
{4951D8D2-1679-458D-A3BA-76C743AA24FB},0.9999999895098861,0.0000000104901139
