,neg,pos
{BEAC832C-0783-414A-9354-C297F38570AD},0.9922302764068419,0.0077697235931581
{A717D86F-23E9-4C8C-9F12-198A71113E93},0.8326053102447195,0.1673946897552805
{124B9BFA-7F7B-4B8E-8A56-42E067F0F72E},0.8948158374026525,0.1051841625973476
{2138197A-F5CF-4308-93E2-62EA6F84D098},0.9994528783543237,0.0005471216456763
{124B9BFA-7F7B-4B8E-8A56-42E067F0F72E},0.9157894984378226,0.0842105015621774
{1C6D0EAB-F68D-411D-974E-1233618854CC},0.9743612070169702,0.0256387929830298
{5EAD3364-2CA7-4A39-9A53-7F9DCF5D2041},0.9994137114493017,0.0005862885506983
{7F3B6DB6-2ED4-4415-8DC2-3F03EC88F353},0.9998674234465467,0.0001325765534534
{124B9BFA-7F7B-4B8E-8A56-42E067F0F72E},0.9576144217542554,0.0423855782457447
{5AC8034E-5B46-4294-85F0-5B13117EBEFE},0.9994214529799035,0.0005785470200965
{AD56E8D0-CC43-45B5-B042-94D1712322B9},0.9999278978981033,0.0000721021018966
{FC6E894B-F6DF-4FDC-853A-D7372D253988},0.9995030028095006,0.0004969971904995
{124B9BFA-7F7B-4B8E-8A56-42E067F0F72E},0.9142136429638639,0.0857863570361361
{0FAC3767-EAC4-477A-B5F0-24AF8A40BD09},0.7111117453414597,0.2888882546585402
{1D1A0746-7AB2-4D56-956C-199CB2755CF8},0.9999992052399844,0.0000007947600156
{20D1C643-1D78-40D2-A569-9EDB3732F961},0.9999999745800372,0.0000000254199628
{56BFF69A-B324-40BC-87A6-361A6F62FA57},0.9999996544081978,0.0000003455918022
{E4A13DF0-DD61-4F89-ADFD-AA426E1AEE4F},0.9998522378548882,0.0001477621451118
{DF55B773-1C52-403A-ADF0-46741EFEF75B},0.9999999842483028,0.0000000157516971
{36B30416-A723-4A7F-9CFB-2B2255C98379},0.9999744956129614,0.0000255043870386
{C2DBE5EC-1BFA-4D00-8B63-C77C40CCF1EF},0.9992851324224402,0.0007148675775597
{953B2338-3FC1-4B91-A666-2C17575104E7},0.9998945276240444,0.0001054723759556
{31FF8463-D82D-45C0-84EE-F6D51D213BFA},0.9999791001360637,0.0000208998639363
{7EE0AA42-B04E-47EA-BEC8-A758D64E7AC3},0.9999998182484227,0.0000001817515773
{39EF5577-6D64-4E30-9814-BD85B668B9FF},0.9999974864665707,0.0000025135334293
{0F04F703-0A99-4499-A1EB-D5C108ECF446},0.9999988568764786,0.0000011431235214
{7D794A11-A2C7-4DC6-98B2-F69D7CBC10B4},0.9999999129123162,0.0000000870876839
{FBD8BB8A-ECA5-4EF8-BD68-263AD232EFED},0.9999979118739916,0.0000020881260084
{95F5DA49-242C-41E7-B1D7-075F2C75FA4C},0.9994828478234726,0.0005171521765274
{ECF9BCEF-BEFB-41E8-B9BD-E6A8CE7AAB68},0.9999188672029314,0.0000811327970686
{53E596D4-5F04-4B4B-A078-2E4C91CFFCFB},0.9999998609029426,0.0000001390970574
{BAA37E2F-5351-4AA9-B383-AD276E5E75BD},0.9999999498946206,0.0000000501053794
{07352CB2-F701-4B02-99BC-86C9B77E02A2},0.9999999971597454,0.0000000028402545
{4B8E0A71-4376-468A-A5E4-81E7C114A56D},0.9999972299752758,0.0000027700247241
{1B762193-187C-41A2-9D7B-8CAF38A34B79},0.9999999695248037,0.0000000304751963
{C283A2E5-F24C-4C87-A7FE-2210B8388ACB},0.9999941676698783,0.0000058323301218
{93C76902-373D-4F4A-84B6-D2F81A3E47E4},0.9999928513328289,0.0000071486671711
{A64296C0-0EE7-4062-80E4-4F0D35D57B98},0.9997422772071599,0.0002577227928401
{2B60D2D1-BE6B-4FC1-97C7-3A4726A257E2},0.9999848356645626,0.0000151643354374
{57672B4B-9412-407B-9C1B-B0F4FEE7926D},0.9999996301401022,0.0000003698598978
{92AC5E3C-5F2A-4B7F-8B13-7B7B7F223981},0.9999607898476431,0.0000392101523568
{1F4F0C7A-937E-4FA6-84E3-9CDF4E9392A8},0.9999998317185178,0.0000001682814822
{F4E0D4F3-9790-4F15-9DE3-24225F537B84},0.9999790416874103,0.0000209583125897
{1D1A0746-7AB2-4D56-956C-199CB2755CF8},0.9956948552113093,0.0043051447886908
{10277FAB-91B2-449E-AA86-54894A412106},0.9999996671183670,0.0000003328816331
{43383C24-1ED1-4BCD-AE6E-34565E0E9BD6},0.9998490490337874,0.0001509509662127
{68E3A9AE-D391-45E3-A01A-CD0284F798BC},0.9999998058801128,0.0000001941198872
{35209924-639E-49B1-8FEB-85A05CB1C532},0.9999881602146937,0.0000118397853063
{4DCDDD96-5F1C-4BD4-B8DD-209475E32025},0.9999998280785466,0.0000001719214534
{ECB890B2-6230-437F-AC3D-D1E018AF344B},0.9999999235971565,0.0000000764028435
{A3B7D9CD-93E7-48F3-A5D6-8F0187A57BBF},0.9994852653827638,0.0005147346172362
{72A21641-E553-4232-9AC7-E3586C59111A},0.9999999659296678,0.0000000340703322
{17B5D54C-C66E-44AC-9FF7-1A64CB1DCDEA},0.9999739857779368,0.0000260142220632
{6956E1D9-90B1-453D-8320-6BC3E32C88DD},0.9999861825704170,0.0000138174295830
{47B18F34-DE1F-4955-B68E-8BF95CA56EB9},0.9999380502320924,0.0000619497679076
{B00F2CB2-20E7-4A8E-B20C-0B6B99D44004},0.9999995472160742,0.0000004527839258
{E9D2A0D9-2575-47D2-B94A-2A4B63A38319},0.9999998535826232,0.0000001464173768
{151D1838-F942-4206-8DC2-8EEEF1EEF269},0.9999970340904050,0.0000029659095950
{1744C893-1950-4AD5-82F1-EE5714326846},0.9999920028859315,0.0000079971140685
{543E333B-C161-435F-AB24-3545D7FA50EF},0.9999995064224717,0.0000004935775283
{49F2F400-C966-4CA3-9B3E-589B7B6A1DFB},0.9999993986488183,0.0000006013511818
{F3AFD322-C758-4BF8-B03E-29B1A52848A7},0.9999894491056092,0.0000105508943908
{6C357B07-5847-4C60-89E7-A941AFBBA119},0.9999999958554182,0.0000000041445818
{45CF60D3-3D55-4E81-B836-BF25D67E8A29},0.9999104657767245,0.0000895342232755
{70E1C2FB-21CC-4B51-A9CB-26D03F6A1926},0.9995238964908181,0.0004761035091819
{B7C4AE11-FF50-4F3D-96DF-8717E2F99404},0.9999991667405801,0.0000008332594199
{0C7B5558-CE81-4619-A78A-378A04006423},0.9999997018274859,0.0000002981725142
{8177A9DB-F0DD-48B5-95C0-E7F6C53597F8},0.9999998737782888,0.0000001262217112
{920993DC-5E78-4AA8-81A0-4B1C6F316775},0.9999995589810500,0.0000004410189500
{B452BFD3-EB91-48D9-BFCB-D0C93DD740B6},0.9999996260526364,0.0000003739473636
{F6609EFD-5842-4EAD-AEDF-2BEB651E8B1A},0.9994612547016553,0.0005387452983447
{65B21253-29FE-4CA5-83B7-7FF593D50EA0},0.9999188498676274,0.0000811501323727
{E3524044-977E-4239-958F-C0B9A69C3FC8},0.9999976659426772,0.0000023340573228
{79C11696-B450-4F42-A86C-0BE5CADFBC26},0.9999999945634257,0.0000000054365743
{AAB40849-A217-4C07-AAA7-88DADBBF1CEA},0.9999985645219267,0.0000014354780733
{4AF63DA9-DBFE-4546-B22D-B98F3AC685FD},0.9999997808982432,0.0000002191017568
{88F2CCFB-2653-402D-A2AF-341F899DB9B6},0.9999997637633770,0.0000002362366231
{972F4DCC-059E-4A2C-AFC2-23912E9104B0},0.9998410329459624,0.0001589670540376
{DED80365-D9EC-4A5B-A090-E9EF3AA849FF},0.9999996066469184,0.0000003933530816
{55AE8BF7-05CA-4AAE-9117-53F6A7C2A100},0.9999990065952479,0.0000009934047522
{31FF8463-D82D-45C0-84EE-F6D51D213BFA},0.9999998606206123,0.0000001393793877
{2BB2424F-4C49-445C-BB58-B9C21EA77B00},0.9997808379144679,0.0002191620855321
{580BC9A7-7D8D-43C0-BDE4-A3B19A72BF34},0.9999999225528511,0.0000000774471489
{4BD08BDD-C4D8-41FB-8FBC-201BBF7AAC2E},0.9999999986855703,0.0000000013144296
{DE7F149A-B54B-494A-9C5D-7F69204E0D16},0.9999995815308411,0.0000004184691589
{054CA377-72E3-4E41-820D-FF7599563E23},0.9999709090923540,0.0000290909076460
{4E2E6CBD-166B-4786-AC32-8557446E2D1E},0.9970079498735207,0.0029920501264793
{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},0.9999967311960695,0.0000032688039306
{0188B952-8F4A-482B-B766-0DDABB0A3F05},0.9999992840130768,0.0000007159869232
{43383C24-1ED1-4BCD-AE6E-34565E0E9BD6},0.9999997831699865,0.0000002168300136
{0837EBEA-1E4F-4D39-A7FF-D6A56D635765},0.9999999782993846,0.0000000217006155
{5F2B0203-8275-4D4F-A92E-23AE84CCB13D},0.9999999882579631,0.0000000117420369
{48E380DD-465D-4C90-9E51-1C76ECA74C06},0.9996293493706079,0.0003706506293921
{3406AAE9-FA38-470B-AC5E-C3745A3ABBC2},0.9999924751459706,0.0000075248540294
{B7B88A92-A1D7-4918-AD37-D872E2A1CC67},0.9999998811434659,0.0000001188565341
{BC1D2E58-9B7C-4CBE-BD61-B987E4C6F882},0.9999683643131158,0.0000316356868843
{44911F51-A718-4D56-B9BA-883022A36656},0.9999998240342994,0.0000001759657005
{998E4EEA-4BF0-45EA-8CEB-61EA9C6ADF0E},0.9999999911596473,0.0000000088403526
{19B383BF-A3F6-4D6E-8E7A-B92C29051179},0.9999999986247738,0.0000000013752262
{4015D262-8828-48A9-9FE2-4D47F3C654FC},0.9999979552555440,0.0000020447444560
{47495918-E816-4308-B413-CA5C8BD3ACA7},0.9999999975306015,0.0000000024693984
{7738A0E6-94A4-424C-BBC4-C586E7D7B763},0.9999997774908258,0.0000002225091742
{625BFC7A-CAA1-4A00-A07E-E8160891474B},0.9998468032332738,0.0001531967667262
{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},0.9999154389742471,0.0000845610257530
{ED26F6FE-16AD-4B08-8F52-B1390309A3EC},0.9999970603477057,0.0000029396522942
{CDCDB21C-DCCF-4AFF-A795-A33FB54D4248},0.9999986652526992,0.0000013347473008
{2672C6BB-336E-43D0-8108-E0AD36067C0E},0.9995737074612183,0.0004262925387817
{991B71EC-677C-424D-BF5B-986898AF2C56},0.9999992748955190,0.0000007251044810
{D058D0D0-6476-44CF-93CC-8EE7B43E9D20},0.9999995205361816,0.0000004794638184
{3488FC7A-3008-4961-87E5-4740124987B3},0.9999972263880005,0.0000027736119995
{65B21253-29FE-4CA5-83B7-7FF593D50EA0},0.9999747376717886,0.0000252623282114
