,neg,pos
{003166CE-682C-40AD-9850-8F9CB145B79D},0.9999897810872290,0.0000102189127728
{003166CE-682C-40AD-9850-8F9CB145B79D},0.9999829563703195,0.0000170436296780
{00612178-7CAE-4EC8-9D15-8C5F151890F8},0.9999970350004306,0.0000029649995707
{00612178-7CAE-4EC8-9D15-8C5F151890F8},0.9971309961524357,0.0028690038475625
{00A16769-A2AF-4728-9CC2-E37DE45FB7F5},0.9999986570955450,0.0000013429044562
{00A16769-A2AF-4728-9CC2-E37DE45FB7F5},0.9993550798984298,0.0006449201015689
{00A1C7DF-8F64-47B7-9E85-79E164F6931F},0.9999946664991269,0.0000053335008732
{00A1C7DF-8F64-47B7-9E85-79E164F6931F},0.9994823162001890,0.0005176837998096
{00B71C2A-CE5C-422B-B61B-5498CFA95C34},0.9999998785168709,0.0000001214831306
{00B71C2A-CE5C-422B-B61B-5498CFA95C34},0.9998682395062521,0.0001317604937481
{00C424FC-B378-4352-826B-9C8442CCECBE},0.9999617649325918,0.0000382350674077
{00C424FC-B378-4352-826B-9C8442CCECBE},0.9999954427116221,0.0000045572883785
{00FABFBB-3504-4E46-8F2A-405559F2C74D},0.9999781956197642,0.0000218043802355
{00FABFBB-3504-4E46-8F2A-405559F2C74D},0.9999699938381970,0.0000300061618022
{011FF7E9-147D-4FCA-A3B0-2340BE6A35B0},0.9999293754908294,0.0000706245091698
{011FF7E9-147D-4FCA-A3B0-2340BE6A35B0},0.9993488658259451,0.0006511341740532
{0188B952-8F4A-482B-B766-0DDABB0A3F05},0.9999995320457249,0.0000004679542746
{0188B952-8F4A-482B-B766-0DDABB0A3F05},0.9999287507772827,0.0000712492227171
{01A01074-C6CA-4CC7-B8E6-3B22BDA73B4A},0.9999462355538606,0.0000537644461390
{01A01074-C6CA-4CC7-B8E6-3B22BDA73B4A},0.9999987167753792,0.0000012832246224
{01A7558E-BED5-4520-BC74-AC0C02001DE8},0.9998694000529879,0.0001305999470127
{01A7558E-BED5-4520-BC74-AC0C02001DE8},0.9999728449683903,0.0000271550316095
{01AA7FD6-8F00-4754-8E0F-A19DAAFBD823},0.9979192591670301,0.0020807408329692
{01AA7FD6-8F00-4754-8E0F-A19DAAFBD823},0.9998583747957271,0.0001416252042725
{01AE9539-FD83-40EF-B23B-257F69690687},0.9999720245677918,0.0000279754322090
{01CC62EE-47CE-46AC-80DF-0185A6711A8D},0.9999997627601808,0.0000002372398190
{01CC62EE-47CE-46AC-80DF-0185A6711A8D},0.9993915042585615,0.0006084957414401
{01D94862-4158-42B6-964A-D185462F8616},0.9999589765474821,0.0000410234525165
{01E31294-1A10-41F0-AB34-64C5C514C7E7},0.9999545149620196,0.0000454850379800
{01E31294-1A10-41F0-AB34-64C5C514C7E7},0.9998109474450101,0.0001890525549888
{01F5C38B-E855-4378-BBF2-EF2039A338AA},0.9999998366050429,0.0000001633949569
